# `gene_id` is the hg19 Ensembl gene identifier.
# `gene_symbol` is the gene symbol.
# `seqname` is the gene's chromosome or scaffold name.
# `afe_annotation_status` indicates whether the line's AFE overlaps an annotated FE.
# `*_start` and `*_end` fields define the feature's 0-based, half-open interval.
# `strand` is the occupied strand; i.e., "+" or "-" for forward or reverse.
gene_id	gene_symbol	seqname	gene_start	gene_end	strand	afe_start	afe_end	afe_annotation_status	se_start	se_end
ENSG00000109133.8	TMEM33	4	41937136	41962589	+	41937136	41937546	annotated	41941212	41941400
ENSG00000145216.11	FIP1L1	4	54243809	55161439	+	54243809	54245431	annotated	54248444	54248502
ENSG00000157426.9	AASDH	4	57204455	57253666	-	57253527	57253666	annotated	57248642	57248763
ENSG00000157426.9	AASDH	4	57204455	57253666	-	57253527	57253666	annotated	57250235	57250507
ENSG00000132463.9	GRSF1	4	71681498	71705662	-	71701874	71702031	unannotated	71697255	71697391
ENSG00000138768.10	USO1	4	76649776	76735382	+	76691275	76691692	annotated	76695828	76695949
ENSG00000138674.12	SEC31A	4	83739813	83822319	-	83821486	83821722	annotated	83819141	83819215
ENSG00000138641.11	HERC3	4	89442198	89629693	+	89597368	89597392	unannotated	89599114	89599285
ENSG00000163104.13	SMARCAD1	4	95128761	95212443	+	95200073	95200201	unannotated	95202622	95202741
ENSG00000197894.6	ADH5	4	99992131	100009952	-	100006265	100006367	annotated	100002515	100002571
ENSG00000197894.6	ADH5	4	99992131	100009952	-	100006265	100006367	annotated	100002515	100002603
ENSG00000197894.6	ADH5	4	99992131	100009952	-	100006265	100006367	annotated	100003125	100003267
ENSG00000197894.6	ADH5	4	99992131	100009952	-	100006265	100006367	annotated	100003152	100003267
ENSG00000197894.6	ADH5	4	99992131	100009952	-	100009839	100009952	annotated	100006265	100006367
ENSG00000196616.8	ADH1B	4	100226120	100242558	-	100238821	100239341	unannotated	100237054	100237274
ENSG00000196616.8	ADH1B	4	100226120	100242558	-	100238821	100239341	unannotated	100237371	100237459
ENSG00000138821.8	SLC39A8	4	103172197	103352415	-	103266501	103266639	annotated	103265600	103266072
ENSG00000109332.15	UBE2D3	4	103715539	103790053	-	103748583	103749316	annotated	103747641	103747776
ENSG00000109332.15	UBE2D3	4	103715539	103790053	-	103748583	103749316	annotated	103747641	103747793
ENSG00000164037.12	SLC9B1	4	103806204	103940896	-	103867803	103867946	unannotated	103866349	103866477
ENSG00000164093.11	PITX2	4	111538578	111563279	-	111543411	111544259	annotated	111542319	111542525
ENSG00000109390.7	NDUFC1	4	140188033	140223705	-	140216885	140217114	annotated	140213683	140213763
ENSG00000109390.7	NDUFC1	4	140188033	140223705	-	140216885	140217114	annotated	140216196	140216300
ENSG00000153147.5	SMARCA5	4	144434615	144478639	+	144467077	144467200	unannotated	144471149	144471257
ENSG00000164162.8	ANAPC10	4	145888263	146019693	-	146018396	146018534	annotated	146017136	146017263
ENSG00000164162.8	ANAPC10	4	145888263	146019693	-	146018839	146019368	annotated	146017136	146017263
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152020724	152021118	annotated	152021578	152021740
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152020724	152021118	annotated	152022126	152022164
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152020724	152021118	annotated	152022126	152022237
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152020724	152021118	annotated	152022126	152022314
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152020724	152021118	annotated	152025328	152025438
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152020724	152021118	annotated	152025336	152025438
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152021578	152021740	unannotated	152022126	152022164
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152021578	152021740	unannotated	152022126	152022237
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152021578	152021740	unannotated	152022126	152022314
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152021578	152021740	unannotated	152025328	152025438
ENSG00000145425.5	RPS3A	4	152020724	152025804	+	152021578	152021740	unannotated	152025336	152025438
ENSG00000171557.12	FGG	4	155525285	155534119	-	155530781	155531349	annotated	155529617	155529802
ENSG00000171557.12	FGG	4	155525285	155534119	-	155533683	155534119	annotated	155529617	155529802
ENSG00000171557.12	FGG	4	155525285	155534119	-	155533683	155534119	annotated	155531218	155531349
ENSG00000171557.12	FGG	4	155525285	155534119	-	155533683	155534119	annotated	155533169	155533319
ENSG00000171557.12	FGG	4	155525285	155534119	-	155533683	155534119	annotated	155533169	155533353
ENSG00000137628.12	DDX60	4	169137443	169239958	-	169173659	169173807	unannotated	169172104	169172257
ENSG00000129116.13	PALLD	4	169418216	169849608	+	169812072	169812208	unannotated	169815729	169815828
ENSG00000129187.10	DCTD	4	183811212	183839089	-	183837438	183837780	annotated	183836075	183836211
ENSG00000129187.10	DCTD	4	183811212	183839089	-	183838440	183838747	annotated	183836075	183836211
ENSG00000164306.6	PRIMPOL	4	185570766	185616117	+	185599385	185599548	annotated	185603401	185603490
ENSG00000151726.9	ACSL1	4	185676748	185747972	-	185726680	185726942	annotated	185724473	185724700
ENSG00000186352.4	ANKRD37	4	186317174	186321782	+	186317174	186317578	annotated	186320090	186320182
ENSG00000186352.4	ANKRD37	4	186317174	186321782	+	186317174	186317578	annotated	186320100	186320182
ENSG00000186352.4	ANKRD37	4	186317174	186321782	+	186317637	186318104	annotated	186320090	186320182
ENSG00000186352.4	ANKRD37	4	186317174	186321782	+	186317637	186318104	annotated	186320100	186320182
ENSG00000154556.13	SORBS2	4	186506597	186877806	-	186696855	186697066	annotated	186696380	186696520
ENSG00000154556.13	SORBS2	4	186506597	186877806	-	186696855	186697066	annotated	186696384	186696520
ENSG00000109536.7	FRG1	4	190861942	190884359	+	190873316	190873442	unannotated	190874222	190874280
ENSG00000109536.7	FRG1	4	190861942	190884359	+	190882016	190882355	annotated	190882976	190883087
ENSG00000249915.3	PDCD6	5	271735	353971	+	271735	271936	annotated	272825	272887
ENSG00000113387.7	SUB1	5	32531738	32604185	+	32585604	32586077	annotated	32588617	32588690
ENSG00000079215.9	SLC1A3	5	36606456	36688436	+	36676993	36677286	unannotated	36679728	36679962
ENSG00000145592.9	RPL37	5	40825363	40835437	-	40834572	40834709	annotated	40834282	40834367
ENSG00000145592.9	RPL37	5	40825363	40835437	-	40835120	40835437	annotated	40834282	40834367
ENSG00000039537.9	C6	5	41142335	41261540	-	41159183	41159355	unannotated	41155073	41155206
ENSG00000172239.9	PAIP1	5	43526368	43557860	-	43556683	43557195	annotated	43555931	43556101
ENSG00000172239.9	PAIP1	5	43526368	43557860	-	43557441	43557860	annotated	43555931	43556101
ENSG00000113593.7	PPWD1	5	64859062	64883376	+	64859062	64859333	annotated	64863339	64863442
ENSG00000069020.14	MAST4	5	65892175	66465423	+	66254697	66255122	annotated	66259546	66259615
ENSG00000145736.10	GTF2H2	5	70330783	70363516	-	70343282	70344985	unannotated	70341270	70341334
ENSG00000164347.13	GFM2	5	74017028	74063196	-	74035813	74035962	unannotated	74032620	74032810
ENSG00000164346.5	NSA2	5	74062816	74072737	+	74064755	74064943	unannotated	74069692	74069885
ENSG00000186468.8	RPS23	5	81569176	81574396	-	81574138	81574396	annotated	81573511	81573671
ENSG00000153113.19	CAST	5	95860970	96115299	+	96077898	96078182	annotated	96082045	96082129
ENSG00000145781.4	COMMD10	5	115420687	115748459	+	115420687	115420790	annotated	115423193	115423284
ENSG00000164904.11	ALDH7A1	5	125877532	125931110	-	125906473	125906551	unannotated	125903950	125904048
ENSG00000119048.3	UBE2B	5	133706869	133727683	+	133706869	133707330	annotated	133710073	133710154
ENSG00000145833.11	DDX46	5	134094468	134190823	+	134116425	134116936	annotated	134117610	134117776
ENSG00000145833.11	DDX46	5	134094468	134190823	+	134116425	134116936	annotated	134118634	134118755
ENSG00000145833.11	DDX46	5	134094468	134190823	+	134116425	134116936	annotated	134120055	134120231
ENSG00000120708.12	TGFBI	5	135364583	135399507	+	135397296	135397321	unannotated	135398351	135398376
ENSG00000112983.13	BRD8	5	137475454	137514675	-	137502206	137502634	annotated	137498818	137499033
ENSG00000112983.13	BRD8	5	137475454	137514675	-	137502206	137502634	annotated	137499775	137499822
ENSG00000112983.13	BRD8	5	137475454	137514675	-	137502206	137502634	annotated	137500008	137500102
ENSG00000112983.13	BRD8	5	137475454	137514675	-	137502206	137502634	annotated	137500402	137500855
ENSG00000120705.8	ETF1	5	137841783	137878989	-	137854380	137854556	unannotated	137853249	137853389
ENSG00000015479.13	MATR3	5	138609440	138667360	+	138609440	138609854	annotated	138614015	138614097
ENSG00000113108.13	APBB3	5	139937852	139973337	-	139941937	139942492	annotated	139939897	139940089
ENSG00000113108.13	APBB3	5	139937852	139973337	-	139941937	139942492	annotated	139940223	139940339
ENSG00000113108.13	APBB3	5	139937852	139973337	-	139942922	139944286	annotated	139939897	139940089
ENSG00000113108.13	APBB3	5	139937852	139973337	-	139942922	139944286	annotated	139940223	139940339
ENSG00000113108.13	APBB3	5	139937852	139973337	-	139942922	139944286	annotated	139942247	139942308
ENSG00000146007.6	ZMAT2	5	140078264	140086248	+	140079918	140080063	annotated	140081590	140081714
ENSG00000146007.6	ZMAT2	5	140078264	140086248	+	140080403	140080497	unannotated	140081590	140081714
ENSG00000131504.11	DIAPH1	5	140894582	140998622	-	140913901	140914055	annotated	140909169	140909264
ENSG00000197948.6	FCHSD1	5	141018868	141030986	-	141028961	141029103	unannotated	141025337	141025499
ENSG00000197948.6	FCHSD1	5	141018868	141030986	-	141028961	141029103	unannotated	141027534	141027663
ENSG00000197948.6	FCHSD1	5	141018868	141030986	-	141030914	141030986	annotated	141027534	141027663
ENSG00000081791.4	KIAA0141	5	141303372	141321612	+	141303372	141303537	annotated	141304974	141305092
ENSG00000081791.4	KIAA0141	5	141303372	141321612	+	141310783	141310845	annotated	141312823	141312966
ENSG00000113580.10	NR3C1	5	142657495	142815077	-	142782775	142783265	annotated	142779220	142780417
ENSG00000133706.13	LARS	5	145492600	145562223	-	145561702	145562038	annotated	145557109	145557228
ENSG00000133706.13	LARS	5	145492600	145562223	-	145562050	145562223	annotated	145557109	145557228
ENSG00000133710.11	SPINK5	5	147405245	147516852	+	147470490	147470608	annotated	147475380	147475468
ENSG00000164284.10	GRPEL2	5	148724992	148734146	+	148724992	148725179	annotated	148729216	148729298
ENSG00000164284.10	GRPEL2	5	148724992	148734146	+	148725181	148725388	annotated	148729216	148729298
ENSG00000086589.7	RBM22	5	150070355	150080669	-	150080493	150080669	annotated	150080005	150080059
ENSG00000145901.10	TNIP1	5	150409505	150473138	-	150413040	150413140	unannotated	150411847	150411944
ENSG00000155506.12	LARP1	5	154092461	154197167	+	154173605	154173822	annotated	154174734	154174879
ENSG00000113312.6	TTC1	5	159436119	159492550	+	159436119	159436200	annotated	159437506	159437865
ENSG00000164611.8	PTTG1	5	159848828	159855748	+	159848828	159848898	annotated	159851243	159851337
ENSG00000164611.8	PTTG1	5	159848828	159855748	+	159848910	159850010	annotated	159851243	159851337
ENSG00000170584.6	NUDCD2	5	162873531	162887146	-	162886000	162886842	annotated	162883934	162884011
ENSG00000170584.6	NUDCD2	5	162873531	162887146	-	162886000	162886842	annotated	162883934	162884086
ENSG00000170584.6	NUDCD2	5	162873531	162887146	-	162886867	162887146	annotated	162883934	162884011
ENSG00000170584.6	NUDCD2	5	162873531	162887146	-	162886867	162887146	annotated	162883934	162884086
ENSG00000043462.7	LCP2	5	169673240	169725231	-	169694012	169694331	annotated	169693811	169693895
ENSG00000181163.9	NPM1	5	170814119	170838141	+	170814651	170815010	annotated	170817054	170817134
ENSG00000181163.9	NPM1	5	170814119	170838141	+	170814651	170815010	annotated	170817078	170817134
ENSG00000181163.9	NPM1	5	170814119	170838141	+	170814651	170815010	annotated	170818709	170818803
ENSG00000181163.9	NPM1	5	170814119	170838141	+	170827156	170827214	unannotated	170827842	170827929
ENSG00000160883.6	HK3	5	176307869	176326333	-	176315332	176315648	annotated	176310770	176310870
ENSG00000213347.6	MXD3	5	176728461	176739758	-	176730172	176730321	unannotated	176729577	176729645
ENSG00000213347.6	MXD3	5	176728461	176739758	-	176738761	176739310	annotated	176737668	176737698
ENSG00000131187.5	F12	5	176829140	176836577	-	176836471	176836577	annotated	176831499	176831665
ENSG00000131187.5	F12	5	176829140	176836577	-	176836471	176836577	annotated	176832054	176832186
ENSG00000131187.5	F12	5	176829140	176836577	-	176836471	176836577	annotated	176832962	176833062
ENSG00000183258.7	DDX41	5	176938577	176944470	-	176943288	176943917	annotated	176940011	176940083
ENSG00000183258.7	DDX41	5	176938577	176944470	-	176943288	176943917	annotated	176942685	176942822
ENSG00000183258.7	DDX41	5	176938577	176944470	-	176943919	176944470	annotated	176940011	176940083
ENSG00000183258.7	DDX41	5	176938577	176944470	-	176943919	176944470	annotated	176942685	176942822
ENSG00000170074.15	FAM153A	5	177134981	177210399	-	177145449	177145604	unannotated	177141054	177141178
ENSG00000170074.15	FAM153A	5	177134981	177210399	-	177145449	177145604	unannotated	177141069	177141178
ENSG00000170074.15	FAM153A	5	177134981	177210399	-	177145449	177145604	unannotated	177143345	177143416
ENSG00000197451.6	HNRNPAB	5	177631507	177638164	+	177631507	177632047	annotated	177632842	177633011
ENSG00000197451.6	HNRNPAB	5	177631507	177638164	+	177631507	177632047	annotated	177634094	177634226
ENSG00000197451.6	HNRNPAB	5	177631507	177638164	+	177632568	177633011	annotated	177634094	177634226
ENSG00000169045.13	HNRNPH1	5	179041178	179061785	-	179045144	179047038	annotated	179043869	179043959
ENSG00000169045.13	HNRNPH1	5	179041178	179061785	-	179045144	179047038	annotated	179044989	179045061
ENSG00000169045.13	HNRNPH1	5	179041178	179061785	-	179049849	179051670	annotated	179047892	179048036
ENSG00000169045.13	HNRNPH1	5	179041178	179061785	-	179049849	179051670	annotated	179048242	179048398
ENSG00000169045.13	HNRNPH1	5	179041178	179061785	-	179049849	179051670	annotated	179048371	179048398
ENSG00000131446.11	MGAT1	5	180217540	180242652	-	180236363	180236875	annotated	180235647	180236066
ENSG00000131446.11	MGAT1	5	180217540	180242652	-	180237039	180237505	annotated	180235647	180236066
ENSG00000170542.5	SERPINB9	6	2887499	2903514	-	2896286	2896424	unannotated	2893644	2893787
ENSG00000170542.5	SERPINB9	6	2887499	2903514	-	2896286	2896424	unannotated	2895624	2895742
ENSG00000170542.5	SERPINB9	6	2887499	2903514	-	2903434	2903514	annotated	2900677	2900855
ENSG00000124570.13	SERPINB6	6	2948392	2972090	-	2962127	2962342	annotated	2959401	2959576
ENSG00000146039.6	SLC17A4	6	25754926	25781419	+	25771153	25771240	unannotated	25773740	25773902
ENSG00000204681.6	GABBR1	6	29523405	29601753	-	29600458	29600559	annotated	29598234	29598420
ENSG00000204681.6	GABBR1	6	29523405	29601753	-	29600626	29600962	annotated	29598234	29598420
ENSG00000204642.9	HLA-F	6	29690551	29706305	+	29691055	29691704	annotated	29692807	29693083
ENSG00000204642.9	HLA-F	6	29690551	29706305	+	29691055	29691704	annotated	29693787	29693820
ENSG00000204642.9	HLA-F	6	29690551	29706305	+	29691716	29692225	annotated	29692807	29693083
ENSG00000204642.9	HLA-F	6	29690551	29706305	+	29691716	29692225	annotated	29693787	29693820
ENSG00000204632.7	HLA-G	6	29794743	29798902	+	29795823	29796093	unannotated	29796319	29796595
ENSG00000204632.7	HLA-G	6	29794743	29798902	+	29795823	29796093	unannotated	29797194	29797470
ENSG00000206503.7	HLA-A	6	29909036	29913661	+	29910021	29910403	annotated	29911898	29912174
ENSG00000206503.7	HLA-A	6	29909036	29913661	+	29910021	29910403	annotated	29912276	29912393
ENSG00000206503.7	HLA-A	6	29909036	29913661	+	29910021	29910403	annotated	29912276	29912411
ENSG00000206503.7	HLA-A	6	29909036	29913661	+	29911898	29912174	unannotated	29912276	29912393
ENSG00000206503.7	HLA-A	6	29909036	29913661	+	29911898	29912174	unannotated	29912276	29912411
ENSG00000204592.5	HLA-E	6	30457243	30461982	+	30457243	30458292	annotated	30459313	30459430
ENSG00000204592.5	HLA-E	6	30457243	30461982	+	30457243	30458292	annotated	30460180	30460213
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710160	30710301	annotated	30707934	30708087
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710160	30710301	annotated	30708455	30708575
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710160	30710301	annotated	30708966	30709110
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710160	30710301	annotated	30708966	30709481
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710160	30710301	annotated	30709568	30709644
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710160	30710301	annotated	30709923	30709980
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710303	30710510	annotated	30707934	30708087
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710303	30710510	annotated	30708455	30708575
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710303	30710510	annotated	30708966	30709110
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710303	30710510	annotated	30708966	30709481
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710303	30710510	annotated	30709568	30709644
ENSG00000137312.10	FLOT1	6	30695485	30710510	-	30710303	30710510	annotated	30709923	30709980
ENSG00000204580.7	DDR1	6	30844197	30867933	+	30850389	30850942	annotated	30852314	30852487
ENSG00000204580.7	DDR1	6	30844197	30867933	+	30852129	30852604	annotated	30856978	30857207
ENSG00000137411.12	VARS2	6	30876018	30894236	+	30879790	30880235	unannotated	30882581	30882814
ENSG00000137411.12	VARS2	6	30876018	30894236	+	30879790	30880235	unannotated	30882586	30882814
ENSG00000137411.12	VARS2	6	30876018	30894236	+	30879790	30880235	unannotated	30883522	30883644
ENSG00000137411.12	VARS2	6	30876018	30894236	+	30879790	30880235	unannotated	30884654	30884736
ENSG00000137411.12	VARS2	6	30876018	30894236	+	30879790	30880235	unannotated	30884654	30884761
ENSG00000137411.12	VARS2	6	30876018	30894236	+	30882932	30883014	unannotated	30883522	30883644
ENSG00000137411.12	VARS2	6	30876018	30894236	+	30882932	30883014	unannotated	30884654	30884736
