gene-id	gene-name	first-exon	skipped-exon	kb-distance	strand
ENSG00000152670.18	DDX4	chr5:55766911-55766966	chr5:55767880-55767940	0.969	+
ENSG00000123219.12	CENPK	chr5:65529117-65529786	chr5:65528918-65529017	0.769	-
ENSG00000123219.12	CENPK	chr5:65529117-65529786	chr5:65528918-65529049	0.737	-
ENSG00000113593.11	PPWD1	chr5:65563236-65563506	chr5:65567512-65567615	4.276	+
ENSG00000113597.17	TRAPPC13	chr5:65635301-65635369	chr5:65637695-65637780	2.394	+
ENSG00000069020.18	MAST4	chr5:66958870-66959294	chr5:66963706-66963787	4.836	+
ENSG00000145675.14	PIK3R1	chr5:68288368-68288751	chr5:68292258-68292361	3.89	+
ENSG00000273841.4	TAF9	chr5:69367839-69367909	chr5:69366502-69366595	1.314	-
ENSG00000273841.4	TAF9	chr5:69369657-69370013	chr5:69366502-69366595	3.418	-
ENSG00000183474.15	GTF2H2C	chr5:69560208-69560601	chr5:69562672-69562770	2.464	+
ENSG00000205571.13	SMN2	chr5:70067279-70067446	chr5:70069234-70069330	1.955	+
ENSG00000083312.17	TNPO1	chr5:72872639-72872720	chr5:72875614-72875737	2.975	+
ENSG00000164331.9	ANKRA2	chr5:73565132-73565686	chr5:73561129-73561288	4.398	-
ENSG00000164338.9	UTP15	chr5:73565741-73566186	chr5:73567261-73567434	1.52	+
ENSG00000164338.9	UTP15	chr5:73565443-73565740	chr5:73567261-73567434	1.818	+
ENSG00000113161.15	HMGCR	chr5:75354308-75354697	chr5:75359169-75359310	4.861	+
ENSG00000113161.15	HMGCR	chr5:75354308-75354697	chr5:75355055-75355214	0.747	+
ENSG00000113161.15	HMGCR	chr5:75358657-75358827	chr5:75359169-75359310	0.512	+
ENSG00000113161.15	HMGCR	chr5:75358657-75358827	chr5:75359397-75359556	0.74	+
ENSG00000152359.14	POC5	chr5:75712358-75712455	chr5:75707736-75707875	4.58	-
ENSG00000164253.13	WDR41	chr5:77491812-77492003	chr5:77489456-77489572	2.431	-
ENSG00000164253.13	WDR41	chr5:77492159-77492596	chr5:77489456-77489572	3.024	-
ENSG00000164253.13	WDR41	chr5:77491193-77491285	chr5:77489456-77489572	1.713	-
ENSG00000131730.15	CKMT2	chr5:81252695-81252893	chr5:81256914-81257000	4.219	+
ENSG00000131730.15	CKMT2	chr5:81252695-81252893	chr5:81254992-81255214	2.297	+
ENSG00000164199.16	ADGRV1	chr5:90679549-90679629	chr5:90683585-90684195	4.036	+
ENSG00000153113.23	CAST	chr5:96741874-96742156	chr5:96746341-96746425	4.467	+
ENSG00000153113.23	CAST	chr5:96662073-96662165	chr5:96662351-96662497	0.278	+
ENSG00000153113.23	CAST	chr5:96742195-96742478	chr5:96746341-96746425	4.146	+
ENSG00000164308.16	ERAP2	chr5:96892299-96892453	chr5:96896372-96896504	4.073	+
ENSG00000134986.13	NREP	chr5:111757320-111757555	chr5:111755769-111755926	1.629	-
ENSG00000134986.13	NREP	chr5:111757320-111757555	chr5:111755769-111755830	1.725	-
ENSG00000134986.13	NREP	chr5:111757562-111757724	chr5:111755769-111755926	1.798	-
ENSG00000134986.13	NREP	chr5:111757562-111757724	chr5:111755769-111755830	1.894	-
ENSG00000134986.13	NREP	chr5:111757932-111758218	chr5:111755769-111755926	2.292	-
ENSG00000134986.13	NREP	chr5:111757932-111758218	chr5:111755769-111755830	2.388	-
ENSG00000272869.5	CTC-487M23.8	chr5:112861188-112861417	chr5:112864620-112864732	3.432	+
ENSG00000153037.13	SRP19	chr5:112861222-112861417	chr5:112862507-112862583	1.285	+
ENSG00000153037.13	SRP19	chr5:112861222-112861417	chr5:112864456-112864528	3.234	+
ENSG00000172795.15	DCP2	chr5:113001084-113001236	chr5:113003941-113004077	2.857	+
ENSG00000145782.12	ATG12	chr5:115840497-115841858	chr5:115837627-115837764	4.094	-
ENSG00000177879.15	AP3S1	chr5:115866661-115866761	chr5:115870016-115870128	3.355	+
ENSG00000113083.13	LOX	chr5:122077355-122078360	chr5:122076892-122077001	1.359	-
ENSG00000164904.17	ALDH7A1	chr5:126595007-126595418	chr5:126593350-126593447	1.971	-
ENSG00000164904.17	ALDH7A1	chr5:126595007-126595418	chr5:126592663-126592729	2.689	-
ENSG00000164904.17	ALDH7A1	chr5:126595007-126595418	chr5:126593350-126593404	2.014	-
ENSG00000164904.17	ALDH7A1	chr5:126584363-126584495	chr5:126582850-126582974	1.521	-
ENSG00000164904.17	ALDH7A1	chr5:126584363-126584495	chr5:126583931-126584012	0.483	-
ENSG00000164904.17	ALDH7A1	chr5:126583932-126584012	chr5:126582850-126582974	1.038	-
ENSG00000131435.12	PDLIM4	chr5:132270432-132270501	chr5:132271790-132271908	1.358	+
ENSG00000125347.13	IRF1	chr5:132490545-132490798	chr5:132486250-132486373	4.425	-
ENSG00000125347.13	IRF1	chr5:132490545-132490798	chr5:132487925-132488025	2.773	-
ENSG00000125347.13	IRF1	chr5:132490545-132490798	chr5:132487925-132488052	2.746	-
ENSG00000125347.13	IRF1	chr5:132490545-132490798	chr5:132489391-132489483	1.315	-
ENSG00000125347.13	IRF1	chr5:132490002-132490304	chr5:132486250-132486373	3.931	-
ENSG00000125347.13	IRF1	chr5:132490002-132490304	chr5:132487925-132488025	2.279	-
ENSG00000125347.13	IRF1	chr5:132490002-132490304	chr5:132487925-132488052	2.252	-
ENSG00000125347.13	IRF1	chr5:132490002-132490304	chr5:132489391-132489483	0.821	-
ENSG00000131437.15	KIF3A	chr5:132702885-132703065	chr5:132702086-132702212	0.853	-
ENSG00000072364.12	AFF4	chr5:132900872-132901082	chr5:132898229-132898392	2.69	-
ENSG00000120708.16	TGFBI	chr5:136058767-136059214	chr5:136061499-136061579	2.732	+
ENSG00000120708.16	TGFBI	chr5:136058767-136059214	chr5:136062662-136062687	3.895	+
ENSG00000120729.9	MYOT	chr5:137867791-137867953	chr5:137870876-137871007	3.085	+
ENSG00000094880.10	CDC23	chr5:138213152-138213343	chr5:138212990-138213063	0.28	-
ENSG00000120709.10	FAM53C	chr5:138338015-138338307	chr5:138341183-138341264	3.168	+
ENSG00000120709.10	FAM53C	chr5:138338015-138338307	chr5:138341183-138341413	3.168	+
ENSG00000132563.15	REEP2	chr5:138439017-138439240	chr5:138441384-138441461	2.367	+
ENSG00000113013.12	HSPA9	chr5:138561580-138561789	chr5:138557868-138557986	3.803	-
ENSG00000113013.12	HSPA9	chr5:138575238-138575444	chr5:138574067-138574169	1.275	-
ENSG00000113013.12	HSPA9	chr5:138575238-138575444	chr5:138574067-138574126	1.318	-
ENSG00000044115.20	CTNNA1	chr5:138875230-138875738	chr5:138880213-138880288	4.983	+
ENSG00000044115.20	CTNNA1	chr5:138875230-138875738	chr5:138880189-138880288	4.959	+
ENSG00000044115.20	CTNNA1	chr5:138880190-138880288	chr5:138880680-138880733	0.49	+
ENSG00000280987.4	MATR3	chr5:139276109-139276150	chr5:139278326-139278408	2.217	+
ENSG00000280987.4	MATR3	chr5:139276109-139276150	chr5:139279050-139279129	2.941	+
ENSG00000170464.9	DNAJC18	chr5:139444309-139444491	chr5:139442286-139442484	2.007	-
ENSG00000170464.9	DNAJC18	chr5:139439406-139439526	chr5:139437371-139437558	1.968	-
ENSG00000184584.12	TMEM173	chr5:139482550-139482935	chr5:139481477-139481704	1.231	-
ENSG00000113068.9	PFDN1	chr5:140303041-140303121	chr5:140300415-140300582	2.539	-
ENSG00000131503.20	ANKHD1	chr5:140504769-140504966	chr5:140507784-140507998	3.015	+
ENSG00000113108.19	APBB3	chr5:140563338-140564701	chr5:140560638-140560754	3.947	-
ENSG00000170445.12	HARS	chr5:140683546-140685338	chr5:140683099-140683219	2.119	-
ENSG00000112855.14	HARS2	chr5:140691426-140692017	chr5:140693490-140693665	2.064	+
ENSG00000112855.14	HARS2	chr5:140691426-140692017	chr5:140696102-140696201	4.676	+
ENSG00000112855.14	HARS2	chr5:140691426-140692017	chr5:140693590-140693665	2.164	+
ENSG00000171720.9	HDAC3	chr5:141636736-141636870	chr5:141634810-141634953	1.917	-
ENSG00000197948.10	FCHSD1	chr5:141647398-141647831	chr5:141643000-141643088	4.743	-
ENSG00000013561.17	RNF14	chr5:141968886-141969234	chr5:141970703-141970877	1.817	+
ENSG00000013561.17	RNF14	chr5:141969269-141969617	chr5:141970703-141970877	1.434	+
ENSG00000133706.17	LARS	chr5:146182140-146182475	chr5:146177546-146177665	4.81	-
ENSG00000145868.16	FBXO38	chr5:148423749-148424117	chr5:148427212-148427722	3.463	+
ENSG00000145868.16	FBXO38	chr5:148423749-148424117	chr5:148427212-148427947	3.463	+
ENSG00000164284.14	GRPEL2	chr5:149345619-149345825	chr5:149349653-149349735	4.034	+
ENSG00000070808.15	CAMK2A	chr5:150265141-150265397	chr5:150264955-150265015	0.382	-
ENSG00000070814.17	TCOF1	chr5:150389887-150390023	chr5:150391543-150391795	1.656	+
ENSG00000070814.17	TCOF1	chr5:150389887-150390023	chr5:150391543-150391657	1.656	+
ENSG00000211445.11	GPX3	chr5:151020438-151020741	chr5:151025339-151025493	4.901	+
ENSG00000155506.16	LARP1	chr5:154792622-154792796	chr5:154793799-154794000	1.177	+
ENSG00000155506.16	LARP1	chr5:154792622-154792796	chr5:154793799-154793922	1.177	+
ENSG00000155508.13	CNOT8	chr5:154859667-154859873	chr5:154863206-154863395	3.539	+
ENSG00000145864.12	GABRB2	chr5:161547889-161548227	chr5:161546321-161546413	1.814	-
ENSG00000113328.18	CCNG1	chr5:163437569-163437804	chr5:163442373-163442568	4.804	+
ENSG00000113328.18	CCNG1	chr5:163437569-163437804	chr5:163439256-163439520	1.687	+
ENSG00000043462.11	LCP2	chr5:170267009-170267327	chr5:170266807-170266891	0.436	-
ENSG00000145919.10	BOD1	chr5:173614703-173614852	chr5:173613130-173613255	1.597	-
ENSG00000051596.9	THOC3	chr5:175967942-175968315	chr5:175967110-175967267	1.048	-
ENSG00000051596.9	THOC3	chr5:175967471-175967544	chr5:175967110-175967267	0.277	-
ENSG00000182230.11	FAM153B	chr5:176120847-176120980	chr5:176123996-176124120	3.149	+
ENSG00000182230.11	FAM153B	chr5:176120847-176120980	chr5:176123996-176124105	3.149	+
ENSG00000182230.11	FAM153B	chr5:176084846-176084993	chr5:176087111-176087205	2.265	+
ENSG00000182230.11	FAM153B	chr5:176084846-176084993	chr5:176087111-176087255	2.265	+
ENSG00000122203.14	KIAA1191	chr5:176361174-176361562	chr5:176359461-176359567	1.995	-
ENSG00000122203.14	KIAA1191	chr5:176361174-176361562	chr5:176359480-176359567	1.995	-
ENSG00000122203.14	KIAA1191	chr5:176361174-176361562	chr5:176359810-176359918	1.644	-
ENSG00000074317.10	SNCB	chr5:176630280-176630556	chr5:176626719-176626761	3.795	-
ENSG00000213347.10	MXD3	chr5:177312731-177312757	chr5:177310667-177310697	2.06	-
ENSG00000213347.10	MXD3	chr5:177311761-177312309	chr5:177310667-177310697	1.612	-
ENSG00000169220.17	RGS14	chr5:177370821-177371031	chr5:177371474-177371589	0.653	+
ENSG00000146094.13	DOK3	chr5:177510920-177511274	chr5:177508236-177508542	2.732	-
ENSG00000146094.13	DOK3	chr5:177509758-177509857	chr5:177508236-177508542	1.315	-
ENSG00000183258.11	DDX41	chr5:177516919-177517469	chr5:177515684-177515821	1.648	-
ENSG00000170074.19	FAM153A	chr5:177753176-177753297	chr5:177750908-177751052	2.245	-
ENSG00000170074.19	FAM153A	chr5:177717163-177717296	chr5:177714068-177714177	3.119	-
ENSG00000170074.19	FAM153A	chr5:177717163-177717296	chr5:177714053-177714177	3.119	-
ENSG00000145916.18	RMND5B	chr5:178135173-178135312	chr5:178138107-178138258	2.934	+
ENSG00000175309.14	PHYKPL	chr5:178231669-178232791	chr5:178231404-178231523	1.268	-
ENSG00000113240.12	CLK4	chr5:178619838-178620673	chr5:178617343-178617434	3.239	-
ENSG00000169045.17	HNRNPH1	chr5:179620675-179621686	chr5:179619268-179619407	2.279	-
ENSG00000169045.17	HNRNPH1	chr5:179620675-179621686	chr5:179617050-179617110	4.576	-
ENSG00000169045.17	HNRNPH1	chr5:179620675-179621686	chr5:179617059-179617110	4.576	-
ENSG00000169045.17	HNRNPH1	chr5:179620675-179621686	chr5:179618144-179618323	3.363	-
ENSG00000169045.17	HNRNPH1	chr5:179622849-179624669	chr5:179620891-179621035	3.634	-
ENSG00000169045.17	HNRNPH1	chr5:179622849-179624669	chr5:179621370-179621397	3.272	-
ENSG00000169045.17	HNRNPH1	chr5:179622849-179624669	chr5:179621241-179621397	3.272	-
ENSG00000213316.9	LTC4S	chr5:179793980-179794138	chr5:179795583-179795856	1.603	+
ENSG00000161013.16	MGAT4B	chr5:179800907-179800997	chr5:179799202-179799250	1.747	-
ENSG00000204628.11	RACK1	chr5:181240216-181240473	chr5:181239066-181239177	1.296	-
ENSG00000204628.11	RACK1	chr5:181240216-181240473	chr5:181238098-181238239	2.234	-
ENSG00000204628.11	RACK1	chr5:181240216-181240473	chr5:181237608-181237719	2.754	-
ENSG00000204628.11	RACK1	chr5:181242554-181243405	chr5:181241491-181241639	1.766	-
ENSG00000204628.11	RACK1	chr5:181242554-181243405	chr5:181239066-181239177	4.228	-
ENSG00000204628.11	RACK1	chr5:181242554-181243405	chr5:181241491-181241563	1.842	-
ENSG00000137265.14	IRF4	chr6:391739-391809	chr6:393097-393368	1.358	+
ENSG00000145975.14	FAM217A	chr6:4078852-4079221	chr6:4074442-4074456	4.765	-
ENSG00000145975.14	FAM217A	chr6:4078852-4079221	chr6:4074576-4074661	4.56	-
ENSG00000137203.10	TFAP2A	chr6:10410860-10411018	chr6:10409900-10410335	0.683	-
ENSG00000137203.10	TFAP2A	chr6:10411570-10412374	chr6:10409900-10410335	2.039	-
ENSG00000137203.10	TFAP2A	chr6:10414941-10415248	chr6:10409900-10410335	4.913	-
ENSG00000137203.10	TFAP2A	chr6:10412602-10412879	chr6:10409900-10410335	2.544	-
ENSG00000111843.13	TMEM14C	chr6:10722915-10723241	chr6:10724555-10724633	1.64	+
ENSG00000111843.13	TMEM14C	chr6:10722915-10723241	chr6:10724569-10724633	1.654	+
ENSG00000111843.13	TMEM14C	chr6:10722915-10723241	chr6:10724960-10725037	2.045	+
ENSG00000137210.13	TMEM14B	chr6:10751133-10751234	chr6:10755141-10755232	4.008	+
ENSG00000145979.17	TBC1D7	chr6:13327833-13328583	chr6:13325093-13325174	3.409	-
ENSG00000124795.14	DEK	chr6:18264385-18264823	chr6:18263842-18263996	0.827	-
ENSG00000010704.18	HFE	chr6:26087281-26087516	chr6:26090840-26091589	3.559	+
ENSG00000010704.18	HFE	chr6:26087281-26087516	chr6:26090909-26091104	3.628	+
ENSG00000010704.18	HFE	chr6:26087281-26087516	chr6:26091313-26091589	4.032	+
ENSG00000010704.18	HFE	chr6:26087281-26087516	chr6:26090840-26091104	3.559	+
ENSG00000186470.13	BTN3A2	chr6:26365159-26365352	chr6:26368177-26368267	3.018	+
ENSG00000186470.13	BTN3A2	chr6:26365159-26365352	chr6:26368182-26368267	3.023	+
ENSG00000186470.13	BTN3A2	chr6:26365159-26365352	chr6:26367989-26368050	2.83	+
ENSG00000186470.13	BTN3A2	chr6:26365159-26365352	chr6:26367989-26368267	2.83	+
ENSG00000124508.16	BTN2A2	chr6:26383096-26383313	chr6:26388012-26388294	4.916	+
ENSG00000124508.16	BTN2A2	chr6:26383096-26383313	chr6:26385142-26385362	2.046	+
ENSG00000124508.16	BTN2A2	chr6:26383096-26383313	chr6:26385014-26385362	1.918	+
ENSG00000124508.16	BTN2A2	chr6:26383096-26383313	chr6:26383791-26383915	0.695	+
ENSG00000112763.15	BTN2A1	chr6:26457904-26458142	chr6:26458606-26458718	0.702	+
ENSG00000112812.15	PRSS16	chr6:27251042-27251264	chr6:27251749-27252040	0.707	+
ENSG00000112812.15	PRSS16	chr6:27251042-27251264	chr6:27252807-27252949	1.765	+
ENSG00000112812.15	PRSS16	chr6:27251042-27251264	chr6:27254692-27254872	3.65	+
ENSG00000204681.10	GABBR1	chr6:29632301-29632509	chr6:29630457-29630643	1.866	-
ENSG00000204681.10	GABBR1	chr6:29632301-29632509	chr6:29630521-29630643	1.866	-
ENSG00000204681.10	GABBR1	chr6:29632682-29632782	chr6:29630457-29630643	2.139	-
ENSG00000204681.10	GABBR1	chr6:29632682-29632782	chr6:29630521-29630643	2.139	-
ENSG00000204681.10	GABBR1	chr6:29632850-29633185	chr6:29630457-29630643	2.542	-
ENSG00000204681.10	GABBR1	chr6:29632850-29633185	chr6:29630521-29630643	2.542	-
ENSG00000204655.11	MOG	chr6:29656981-29657297	chr6:29659323-29659666	2.342	+
ENSG00000204655.11	MOG	chr6:29656981-29657297	chr6:29659318-29659666	2.337	+
ENSG00000204642.13	HLA-F	chr6:29723279-29723927	chr6:29725030-29725306	1.751	+
ENSG00000204642.13	HLA-F	chr6:29722775-29723000	chr6:29725030-29725306	2.255	+
ENSG00000204576.11	PRR3	chr6:30556886-30557450	chr6:30558149-30558212	1.263	+
ENSG00000204576.11	PRR3	chr6:30556886-30557450	chr6:30561327-30561508	4.441	+
ENSG00000137343.17	ATAT1	chr6:30641822-30641870	chr6:30642767-30643011	0.945	+
ENSG00000204564.11	C6orf136	chr6:30647039-30647846	chr6:30649557-30649959	2.518	+
ENSG00000204564.11	C6orf136	chr6:30647039-30647846	chr6:30649750-30649959	2.711	+
ENSG00000204564.11	C6orf136	chr6:30647039-30647846	chr6:30650993-30651082	3.954	+
ENSG00000137404.14	NRM	chr6:30690842-30691308	chr6:30689275-30689452	1.856	-
ENSG00000137404.14	NRM	chr6:30690842-30691308	chr6:30690024-30690243	1.065	-
ENSG00000137404.14	NRM	chr6:30690842-30691308	chr6:30690046-30690243	1.065	-
ENSG00000137312.14	FLOT1	chr6:30742384-30742524	chr6:30741613-30741704	0.82	-
ENSG00000137312.14	FLOT1	chr6:30742384-30742524	chr6:30741791-30741867	0.657	-
ENSG00000204580.13	DDR1	chr6:30882613-30883165	chr6:30884537-30884710	1.924	+
ENSG00000204580.13	DDR1	chr6:30882613-30883165	chr6:30885624-30885680	3.011	+
ENSG00000204580.13	DDR1	chr6:30884968-30885388	chr6:30885624-30885680	0.656	+
ENSG00000204580.13	DDR1	chr6:30883171-30883326	chr6:30884537-30884710	1.366	+
ENSG00000204580.13	DDR1	chr6:30883171-30883326	chr6:30885624-30885680	2.453	+
ENSG00000204580.13	DDR1	chr6:30883401-30883929	chr6:30884537-30884710	1.136	+
ENSG00000204580.13	DDR1	chr6:30883401-30883929	chr6:30885624-30885680	2.223	+
ENSG00000204580.13	DDR1	chr6:30883981-30884145	chr6:30884537-30884710	0.556	+
ENSG00000204580.13	DDR1	chr6:30883981-30884145	chr6:30885624-30885680	1.643	+
ENSG00000204580.13	DDR1	chr6:30880780-30881125	chr6:30884537-30884710	3.757	+
ENSG00000204580.13	DDR1	chr6:30880780-30881125	chr6:30885624-30885680	4.844	+
ENSG00000204536.13	CCHCR1	chr6:31157885-31158160	chr6:31154495-31154799	3.361	-
ENSG00000204536.13	CCHCR1	chr6:31157885-31158160	chr6:31157022-31157089	1.071	-
ENSG00000204536.13	CCHCR1	chr6:31157885-31158160	chr6:31157022-31157155	1.005	-
ENSG00000227507.2	LTB	chr6:31582496-31582522	chr6:31581813-31581859	0.663	-
ENSG00000204482.10	LST1	chr6:31586848-31586939	chr6:31587943-31587966	1.095	+
ENSG00000204482.10	LST1	chr6:31586848-31586939	chr6:31587640-31587733	0.792	+
ENSG00000204482.10	LST1	chr6:31586699-31586807	chr6:31587943-31587966	1.244	+
ENSG00000204482.10	LST1	chr6:31586699-31586807	chr6:31587640-31587733	0.941	+
ENSG00000204463.12	BAG6	chr6:31652400-31652705	chr6:31648910-31648964	3.741	-
ENSG00000204463.12	BAG6	chr6:31652235-31652393	chr6:31648910-31648964	3.429	-
ENSG00000263020.6	XXbac-BPG32J3.22	chr6:31666102-31666208	chr6:31669318-31669508	3.216	+
ENSG00000204427.11	ABHD16A	chr6:31702612-31703073	chr6:31702073-31702130	0.943	-
ENSG00000204427.11	ABHD16A	chr6:31702612-31703073	chr6:31701273-31701340	1.733	-
ENSG00000213722.8	DDAH2	chr6:31730051-31730617	chr6:31728864-31729221	1.396	-
ENSG00000213722.8	DDAH2	chr6:31730051-31730617	chr6:31728864-31729225	1.392	-
ENSG00000213722.8	DDAH2	chr6:31730051-31730617	chr6:31728450-31728524	2.093	-
ENSG00000204410.14	MSH5	chr6:31756592-31756916	chr6:31760787-31760839	4.195	+
ENSG00000204410.14	MSH5	chr6:31756592-31756916	chr6:31760689-31760839	4.097	+
ENSG00000204410.14	MSH5	chr6:31756592-31756916	chr6:31758532-31758620	1.94	+
ENSG00000204410.14	MSH5	chr6:31756592-31756916	chr6:31758547-31758620	1.955	+
ENSG00000228727.8	SAPCD1	chr6:31762799-31763168	chr6:31764265-31764355	1.466	+
ENSG00000204392.10	LSM2	chr6:31806486-31806660	chr6:31806074-31806142	0.518	-
ENSG00000204387.12	C6orf48	chr6:31834608-31835200	chr6:31835410-31835455	0.802	+
ENSG00000204387.12	C6orf48	chr6:31834608-31835200	chr6:31835410-31835451	0.802	+
ENSG00000204385.10	SLC44A4	chr6:31877563-31877671	chr6:31874720-31874846	2.825	-
ENSG00000166278.14	C2	chr6:31943644-31943809	chr6:31944979-31945029	1.335	+
ENSG00000166278.14	C2	chr6:31927477-31927798	chr6:31928731-31928917	1.254	+
ENSG00000166278.14	C2	chr6:31927477-31927798	chr6:31927954-31928164	0.477	+
ENSG00000166278.14	C2	chr6:31932348-31932493	chr6:31934165-31934299	1.817	+
ENSG00000166278.14	C2	chr6:31932348-31932493	chr6:31935922-31936061	3.574	+
ENSG00000166278.14	C2	chr6:31932348-31932493	chr6:31933866-31933965	1.518	+
ENSG00000204351.11	SKIV2L	chr6:31959080-31959214	chr6:31961195-31961386	2.115	+
ENSG00000204344.14	STK19	chr6:31971091-31971274	chr6:31972620-31972757	1.529	+
ENSG00000204344.14	STK19	chr6:31971091-31971274	chr6:31972620-31972919	1.529	+
ENSG00000204314.10	PRRT1	chr6:32153737-32153960	chr6:32152971-32153172	0.788	-
ENSG00000204314.10	PRRT1	chr6:32153737-32153960	chr6:32150367-32150906	3.054	-
ENSG00000204314.10	PRRT1	chr6:32153737-32153960	chr6:32150367-32150583	3.377	-
ENSG00000204314.10	PRRT1	chr6:32152802-32153172	chr6:32150367-32150906	2.266	-
ENSG00000204314.10	PRRT1	chr6:32152802-32153172	chr6:32150367-32150583	2.589	-
ENSG00000221988.12	PPT2	chr6:32153441-32153636	chr6:32154195-32154404	0.754	+
ENSG00000221988.12	PPT2	chr6:32153441-32153636	chr6:32153998-32154404	0.557	+
ENSG00000221988.12	PPT2	chr6:32153441-32153636	chr6:32155029-32155183	1.588	+
ENSG00000221988.12	PPT2	chr6:32153441-32153636	chr6:32157839-32157924	4.398	+
ENSG00000204305.13	AGER	chr6:32183881-32184324	chr6:32181605-32181632	2.692	-
ENSG00000179344.16	HLA-DQB1	chr6:32666499-32666694	chr6:32664797-32665067	1.627	-
ENSG00000179344.16	HLA-DQB1	chr6:32668268-32668383	chr6:32664797-32665067	3.316	-
ENSG00000204257.14	HLA-DMA	chr6:32952284-32952461	chr6:32950518-32950803	1.658	-
ENSG00000204257.14	HLA-DMA	chr6:32952949-32953122	chr6:32950518-32950803	2.319	-
ENSG00000204231.10	RXRB	chr6:33200242-33200688	chr6:33199168-33199416	1.272	-
ENSG00000223501.8	VPS52	chr6:33271905-33272047	chr6:33269998-33270051	1.996	-
ENSG00000223501.8	VPS52	chr6:33271137-33271894	chr6:33269998-33270051	1.843	-
ENSG00000237441.9	RGL2	chr6:33298870-33299324	chr6:33296027-33296325	2.999	-
